address,city,country,district,division_keys,end_date,event_code,event_type,event_type_string,first_event_code,first_event_id,gmaps_place_id,gmaps_url,key,lat,lng,location_name,name,parent_event_key,playoff_type,playoff_type_string,postal_code,remap_teams,short_name,start_date,state_prov,timezone,webcasts,website,week,year
"Mississauga, ON, Canada",Mississauga,Canada,,[],2002-04-06,on,0,Regional,on,1238,ChIJtwVr559GK4gR22ZZ175sFAM,"https://maps.google.com/?q=Mississauga,+ON,+Canada&ftid=0x882b469fe76b05b7:0x3146cbed75966db",2002on,43.5890452,-79.6441198,Mississauga,Canadian Regional,,,,,,Canadian,2002-04-04,ON,America/Toronto,[],,4.0,2002
"Philadelphia, PA, USA",Philadelphia,USA,,[],2002-03-23,pa,0,Regional,pa,1231,ChIJ60u11Ni3xokRwVg-jNgU9Yk,"https://maps.google.com/?q=Philadelphia,+PA,+USA&ftid=0x89c6b7d8d4b54beb:0x89f514d88c3e58c1",2002pa,39.9525839,-75.1652215,Philadelphia,Philadelphia Alliance Regional,,,,,,Philadelphia Alliance,2002-03-21,PA,America/New_York,[],,2.0,2002
"San Jose, CA, USA",San Jose,USA,,[],2002-03-30,sj,0,Regional,sj,1232,ChIJ9T_5iuTKj4ARe3GfygqMnbk,"https://maps.google.com/?q=San+Jose,+CA,+USA&ftid=0x808fcae48af93ff5:0xb99d8c0aca9f717b",2002sj,37.3382082,-121.8863286,San Jose,Silicon Valley Regional,,,,,,Silicon Valley,2002-03-28,CA,America/Los_Angeles,[],,3.0,2002
"Houston, TX, USA",Houston,USA,,[],2002-03-16,tx,0,Regional,tx,1225,ChIJAYWNSLS4QIYROwVl894CDco,"https://maps.google.com/?q=Houston,+TX,+USA&ftid=0x8640b8b4488d8501:0xca0d02def365053b",2002tx,29.7604267,-95.3698028,Houston,Lone Star Regional,,,,,,Lone Star,2002-03-14,TX,America/Chicago,[],,1.0,2002
"Richmond, VA, USA",Richmond,USA,,[],2002-03-09,va,0,Regional,va,1222,ChIJ7cmZVwkRsYkRxTxC4m0-2L8,"https://maps.google.com/?q=Richmond,+VA,+USA&ftid=0x89b111095799c9ed:0xbfd83e6de2423cc5",2002va,37.5407246,-77.4360481,Richmond,NASA Langley / VCU Regional,,,,,,NASA Langley / VCU,2002-03-07,VA,America/New_York,[],,0.0,2002
"Seattle, WA, USA",Seattle,USA,,[],2002-03-30,wa,0,Regional,wa,1226,ChIJVTPokywQkFQRmtVEaUZlJRA,"https://maps.google.com/?q=Seattle,+WA,+USA&ftid=0x5490102c93e83355:0x102565466944d59a",2002wa,47.6062095,-122.3320708,Seattle,Pacific Northwest Regional,,,,,,Pacific Northwest,2002-03-28,WA,America/Los_Angeles,[],,3.0,2002
"Houston, TX, USA",Houston,USA,,[],2003-04-12,arc,3,Championship Division,archimedes,,ChIJAYWNSLS4QIYROwVl894CDco,"https://maps.google.com/?q=Houston,+TX,+USA&ftid=0x8640b8b4488d8501:0xca0d02def365053b",2003arc,29.7604267,-95.3698028,,Archimedes Division,2003cmp,0.0,,,,Archimedes,2003-04-10,TX,America/Chicago,[],http://www.usfirst.org,,2003
"1826 W. McDowell Road, Phoenix, AZ 85007, USA",Phoenix,USA,,[],2003-03-15,az,0,Regional,az,1261,ChIJscMorLQTK4cRQZtJ3VeEd8M,https://maps.google.com/?cid=14084871872534125377,2003az,33.469444,-112.096667,Arizona Veterans Memorial Coliseum,Arizona Regional,,,,85007,,Arizona,2003-03-13,AZ,America/Phoenix,[],http://www.azfirst.org/,1.0,2003
"3939 S Figueroa St, Los Angeles, CA 90037, USA",Los Angeles,USA,,[],2003-04-05,ca,0,Regional,ca,1259,ChIJEVsg2AfIwoARTyWG5WczlhI,https://maps.google.com/?cid=1339314460514723151,2003ca,34.0127625,-118.2845485,Los Angeles Memorial Sports Arena,Southern California Regional,,,,90037,,Southern California,2003-04-03,CA,America/Los_Angeles,[],,4.0,2003
"Houston, TX, USA",Houston,USA,,"['2003arc', '2003cur', '2003gal', '2003new']",2003-04-12,cmp,4,Championship Finals,cmp,,ChIJAYWNSLS4QIYROwVl894CDco,"https://maps.google.com/?q=Houston,+TX,+USA&ftid=0x8640b8b4488d8501:0xca0d02def365053b",2003cmp,29.7604267,-95.3698028,,Einstein Field,,0.0,,,,Einstein,2003-04-12,TX,America/Chicago,[],http://www.usfirst.org,,2003
"61 Savitt Way, Hartford, CT 06120, USA",Hartford,USA,,[],2003-03-15,ct,0,Regional,ct,1241,ChIJB_ak6YVU5okR_i_zav1c1Y0,https://maps.google.com/?cid=10220177172878012414,2003ct,41.77992980000001,-72.669212,XFINITY Theatre,UTC New England Regional,,,,06120,,UTC New England,2003-03-13,CT,America/New_York,[],http://www.ctfirst.org/frc,1.0,2003
"Houston, TX, USA",Houston,USA,,[],2003-04-12,cur,3,Championship Division,curie,,ChIJAYWNSLS4QIYROwVl894CDco,"https://maps.google.com/?q=Houston,+TX,+USA&ftid=0x8640b8b4488d8501:0xca0d02def365053b",2003cur,29.7604267,-95.3698028,,Curie Division,2003cmp,0.0,,,,Curie,2003-04-10,TX,America/Chicago,[],http://www.usfirst.org,,2003
"4000 Central Florida Blvd, Orlando, FL 32816, USA",Orlando,USA,,[],2003-03-22,fl,0,Regional,fl,1248,ChIJX0kKal1o54gRq5vHs5Kb1V8,https://maps.google.com/?cid=6905596658026257323,2003fl,28.6024274,-81.2000599,University of Central Florida,Central Florida Regional,,,,32816,,Central Florida,2003-03-20,FL,America/New_York,[],http://www.cflfirst.cecs.ucf.edu/,2.0,2003
"6400 Sugarloaf Pkwy, Duluth, GA 30097, USA",Duluth,USA,,[],2003-03-29,ga,0,Regional,ga,1249,ChIJs-HAukm99YgRaDS_WTVkGLg,https://maps.google.com/?cid=13265462882721543272,2003ga,33.9916226,-84.09392489999999,Infinite Energy Center,Peachtree Regional,,,,30097,,Peachtree,2003-03-27,GA,America/New_York,[],http://www.peachtreeregional.org/,3.0,2003
"Houston, TX, USA",Houston,USA,,[],2003-04-12,gal,3,Championship Division,galileo,,ChIJAYWNSLS4QIYROwVl894CDco,"https://maps.google.com/?q=Houston,+TX,+USA&ftid=0x8640b8b4488d8501:0xca0d02def365053b",2003gal,29.7604267,-95.3698028,,Galileo Division,2003cmp,0.0,,,,Galileo,2003-04-10,TX,America/Chicago,[],http://www.usfirst.org,,2003
"900 Oakwood St, Ypsilanti, MI 48197, USA",Ypsilanti,USA,,[],2003-03-22,gl,0,Regional,gl,1256,ChIJ9TNoGyupPIgRvbyZPIqSCZU,https://maps.google.com/?cid=10739275908861508797,2003gl,42.251677,-83.627405,Eastern Michigan University,Great Lakes Regional,,,,48197,,Great Lakes,2003-03-20,MI,America/New_York,[],http://www.greatlakesregional.com/,2.0,2003
"633 Clark St, Evanston, IL 60208, USA",Evanston,USA,,[],2003-03-29,il,0,Regional,il,1257,ChIJOUw-cAvQD4gRBmHV-me1Nyw,https://maps.google.com/?cid=3186214719582462214,2003il,42.05645939999999,-87.67526699999999,Northwestern University,Midwest Regional,,,,60208,,Midwest,2003-03-27,IL,America/Chicago,[],http://www.midwestfirst.org/,3.0,2003
"533 College Rd, Selden, NY 11784, USA",Selden,USA,,[],2003-03-22,li,0,Regional,li,1242,ChIJbUG8RqVH6IkREZYz9wGg_8A,https://maps.google.com/?cid=13907010104646145553,2003li,40.8469782,-73.05385989999999,Suffolk County Community College,SBPLI Long Island Regional,,,,11784,,SBPLI Long Island,2003-03-20,NY,America/New_York,[],http://www.sbpli-lifirst.org/,2.0,2003
"121 Blake Rd, Annapolis, MD 21402, USA",Annapolis,USA,,[],2003-03-15,md,0,Regional,md,1247,ChIJ7x3z2Ej2t4kRb6ZKwowGYfg,https://maps.google.com/?cid=17897593595771922031,2003md,38.98206580000001,-76.4839405,United States Naval Academy,Chesapeake Regional,,,,21402,,Chesapeake,2003-03-13,MD,America/New_York,[],http://www.mitc.org/first/,1.0,2003
"711 Bridge St NW, Grand Rapids, MI 49504, USA",Grand Rapids,USA,,[],2003-04-05,mi,0,Regional,mi,1255,ChIJfYFvm2OtGYgRDwSxfTBTg7c,https://maps.google.com/?cid=13223504398622196751,2003mi,42.9709302,-85.6859704,Community Media Center,West Michigan Regional,,,,49504,,West Michigan,2003-04-03,MI,America/New_York,[],http://www.westmichiganregional.com/,4.0,2003
"2002 Arena Pkwy, St Charles, MO 63303, USA",Saint Charles,USA,,[],2003-03-08,mo,0,Regional,mo,1251,ChIJtxXg47wu34cRflHRMwub7KU,https://maps.google.com/?cid=11956101583178125694,2003mo,38.7477679,-90.5092609,The Family Arena,St. Louis Regional,,,,63303,,St. Louis,2003-03-06,MO,America/Chicago,[],http://www.stlouisfirst.org/,0.0,2003
"Houston, TX, USA",Houston,USA,,[],2003-04-12,new,3,Championship Division,newton,,ChIJAYWNSLS4QIYROwVl894CDco,"https://maps.google.com/?q=Houston,+TX,+USA&ftid=0x8640b8b4488d8501:0xca0d02def365053b",2003new,29.7604267,-95.3698028,,Newton Division,2003cmp,0.0,,,,Newton,2003-04-10,TX,America/Chicago,[],http://www.usfirst.org,,2003
"555 Elm St, Manchester, NH 03101, USA",Manchester,USA,,[],2003-03-08,nh,0,Regional,nh,1240,ChIJA5HlUNhO4okRkKaYcM2sorI,https://maps.google.com/?cid=12872040683335624336,2003nh,42.9867265,-71.4616607,SNHU Arena,BAE SYSTEMS Granite State Regional,,,,03101,,BAE SYSTEMS Granite State,2003-03-06,NH,America/New_York,[],http://www.baesystemsfirst.org/regional/,0.0,2003
"83 Rockafeller Rd, Piscataway Township, NJ 08854, USA",Piscataway Township,USA,,[],2003-04-05,nj,0,Regional,nj,1243,ChIJr9es5JnHw4kRw7VPHIFCRAo,https://maps.google.com/?cid=739789361088804291,2003nj,40.5252175,-74.44122949999999,Louis Brown Athletic Center,J&J Mid-Atlantic Regional,,,,08854,,J&J Mid-Atlantic,2003-04-03,NJ,America/New_York,[],http://www.nycnjfirst.org/,4.0,2003
"679 Riverside Dr, New York, NY 10031, USA",New York,USA,,[],2003-03-22,ny,0,Regional,ny,1244,ChIJP_a7lmH2wokRMSi6hHf1eXA,https://maps.google.com/?cid=8104778898106624049,2003ny,40.82648059999999,-73.9560005,Riverbank State Park,New York City Regional,,,,10031,,New York City,2003-03-20,NY,America/New_York,[],http://www.nycnjfirst.org/,2.0,2003
"2000 Prospect Ave E, Cleveland, OH 44115, USA",Cleveland,USA,,[],2003-03-08,oh,0,Regional,oh,1253,ChIJMxTU82P6MIgR150J1Hs3ACo,https://maps.google.com/?cid=3026479954570878423,2003oh,41.499205,-81.676497,Wolstein Center,Buckeye Regional,,,,44115,,Buckeye,2003-03-06,OH,America/New_York,[],http://www.firstbuckeye.org/,0.0,2003
"5500 Rose Cherry Pl, Mississauga, ON L4Z 4B6, Canada",Mississauga,Canada,,[],2003-03-29,on,0,Regional,on,1252,ChIJtZELX1E_K4gRWt4wNHbtbNM,https://maps.google.com/?cid=15234812731425087066,2003on,43.631724,-79.65369199999999,Hershey Centre,Canadian Regional,,,,L4Z 4B6,,Canadian,2003-03-27,ON,America/Toronto,[],http://www.firstcanadianregional.org,3.0,2003
"3141 Chestnut St, Philadelphia, PA 19104, USA",Philadelphia,USA,,[],2003-03-29,pa,0,Regional,pa,1245,ChIJKcBHSE7GxokR8DA8BOQt8w4,https://maps.google.com/?cid=1077255193218527472,2003pa,39.95661269999999,-75.18994409999999,Drexel University,Philadelphia Regional,,,,19104,,Philadelphia,2003-03-27,PA,America/New_York,[],http://www.philadelphiafirst.org/,3.0,2003
"3719 Terrace St, Pittsburgh, PA 15261, USA",Pittsburgh,USA,,[],2003-03-15,pit,0,Regional,pit,1254,ChIJWzbU5SryNIgRyAcYWxrYdpw,https://maps.google.com/?cid=11274436324877666248,2003pit,40.4438281,-79.96228339999999,Petersen Events Center,Pittsburgh Regional,,,,15261,,Pittsburgh,2003-03-13,PA,America/New_York,[],http://www.pittsburghfirst.org/,1.0,2003
"1600 Exposition Blvd, Sacramento, CA 95815, USA",Sacramento,USA,,[],2003-03-08,sac,0,Regional,sac,1262,ChIJyRBVVhfamoAR5teWHibVDyg,https://maps.google.com/?cid=2886760245866452966,2003sac,38.59284729999999,-121.4376522,California State Fair,Sacramento Regional,,,,95815,,Sacramento,2003-03-06,CA,America/Los_Angeles,[],http://firstsac.engineering.ucdavis.edu/,0.0,2003
,San Jose,USA,,[],2003-03-29,sj,0,Regional,sj,1258,,,2003sj,,,,Silicon Valley Regional,,,,,,Silicon Valley,2003-03-27,CA,America/Los_Angeles,[],http://www.firstsv.org/,3.0,2003
"NRG Pkwy, Houston, TX 77054, USA",Houston,USA,,[],2003-04-05,tx,0,Regional,tx,1250,ChIJrWtASxnAQIYRV52aOcJuDxs,https://maps.google.com/?cid=1949898944143859031,2003tx,29.6847219,-95.41070739999999,NRG Stadium,Lone Star Regional,,,,77054,,Lone Star,2003-04-03,TX,America/Chicago,[],http://houston.txfirst.org/,4.0,2003
"1200 W Broad St, Richmond, VA 23284, USA",Richmond,USA,,[],2003-03-08,va,0,Regional,va,1246,ChIJbUWI1U4RsYkRye-cYqUnP1E,https://maps.google.com/?cid=5854441631882473417,2003va,37.5529242,-77.4529507,Stuart C. Siegel Center,NASA / VCU Regional,,,,23284,,NASA / VCU,2003-03-06,VA,America/New_York,[],http://www.virginiafirst.org/,0.0,2003
"Seattle, WA 98105, USA",Seattle,USA,,[],2003-04-05,wa,0,Regional,wa,1260,ChIJ6zWFnZIUkFQRoyu4AXksdGs,https://maps.google.com/?cid=7742862557588237219,2003wa,47.65533509999999,-122.3035199,University of Washington,Pacific Northwest Regional,,,,98105,,Pacific Northwest,2003-04-03,WA,America/Los_Angeles,[],,4.0,2003
"Atlanta, GA, USA",Atlanta,USA,,[],2004-04-17,arc,3,Championship Division,archimedes,,ChIJjQmTaV0E9YgRC2MLmS_e_mY,"https://maps.google.com/?q=Atlanta,+GA,+USA&ftid=0x88f5045d6993098d:0x66fede2f990b630b",2004arc,33.7489954,-84.3879824,,Archimedes Division,2004cmp,0.0,,,,Archimedes,2004-04-15,GA,America/New_York,[],http://www.usfirst.org,,2004
"2122 E Highland Ave, Phoenix, AZ 85016, USA",Phoenix,USA,,[],2004-03-13,az,0,Regional,az,1285,ChIJpcRyyrMPK4cRHWpPPLijd_0,https://maps.google.com/?cid=18264246825505483293,2004az,33.5059667,-112.0356002,Securitas Security Services USA,Arizona Regional,,,,85016,,Arizona,2004-03-11,AZ,America/Phoenix,[],http://www.azfirst.org/,1.0,2004
"1821 Randolph St, Los Angeles, CA 90001, USA",Los Angeles,USA,,[],2004-03-27,ca,0,Regional,ca,1283,ChIJCeodr-LIwoARRcgQa746INA,https://maps.google.com/?cid=14997051348658210885,2004ca,33.98720389999999,-118.2405336,First Vision USA,Southern California Regional,,,,90001,,Southern California,2004-03-25,CA,America/Los_Angeles,[],,3.0,2004
"Atlanta, GA, USA",Atlanta,USA,,"['2004arc', '2004cur', '2004gal', '2004new']",2004-04-17,cmp,4,Championship Finals,cmp,,ChIJjQmTaV0E9YgRC2MLmS_e_mY,"https://maps.google.com/?q=Atlanta,+GA,+USA&ftid=0x88f5045d6993098d:0x66fede2f990b630b",2004cmp,33.7489954,-84.3879824,,Einstein Field,,0.0,,,,Einstein,2004-04-17,GA,America/New_York,[],http://www.usfirst.org,,2004
"320 W Colfax Ave, Denver, CO 80204, USA",Denver,USA,,[],2004-03-27,co,0,Regional,co,1290,ChIJ9xanb9N4bIcRYH-BkP_cl2o,https://maps.google.com/?cid=7680850679702847328,2004co,39.7392847,-104.9923727,United States Mint,Colorado Regional,,,,80204,,Colorado,2004-03-25,CO,America/Denver,[],http://www.coloradofirst.org/,3.0,2004
"755 Main St, Hartford, CT 06103, USA",Hartford,USA,,[],2004-03-20,ct,0,Regional,ct,1265,ChIJ5_2-OntT5okRH8_thiLkKdg,https://maps.google.com/?cid=15576231623181324063,2004ct,41.76549840000001,-72.67392749999999,United Technologies,UTC New England Regional,,,,06103,,UTC New England,2004-03-18,CT,America/New_York,[],http://www.ctfirst.org/frc,2.0,2004
"Atlanta, GA, USA",Atlanta,USA,,[],2004-04-17,cur,3,Championship Division,curie,,ChIJjQmTaV0E9YgRC2MLmS_e_mY,"https://maps.google.com/?q=Atlanta,+GA,+USA&ftid=0x88f5045d6993098d:0x66fede2f990b630b",2004cur,33.7489954,-84.3879824,,Curie Division,2004cmp,0.0,,,,Curie,2004-04-15,GA,America/New_York,[],http://www.usfirst.org,,2004
"USA, 4160 John R St, Detroit, MI 48201, USA",Detroit,USA,,[],2004-03-20,dt,0,Regional,dt,1288,ChIJLdTZh8fSJIgRJ3i9qqkn8qs,https://maps.google.com/?cid=12390009134517155879,2004dt,42.3526722,-83.0573496,Harper Professional Building,Detroit Regional,,,,48201,,Detroit,2004-03-18,MI,America/New_York,[],http://www.firstinmichigan.org/,2.0,2004
"201 S Orange Ave # 1100S, Orlando, FL 32801, USA",Orlando,USA,,[],2004-03-13,fl,0,Regional,fl,1272,ChIJUYapDv5654gRV4p-wfvjUBo,https://maps.google.com/?cid=1896266113545570903,2004fl,28.5400755,-81.3780508,BBA Aviation USA,Florida Regional,,,,32801,,Florida,2004-03-11,FL,America/New_York,[],http://www.cflfirst.cecs.ucf.edu/,1.0,2004
"3099 Breckinridge Blvd, Duluth, GA 30095, USA",Duluth,USA,,[],2004-03-20,ga,0,Regional,ga,1273,ChIJ3bOqtTqj9YgRDdPbSMjhnL8,https://maps.google.com/?cid=13807158807943172877,2004ga,33.95686099999999,-84.11300179999999,Slim Girl Shapewear,Peachtree Regional,,,,30095,,Peachtree,2004-03-18,GA,America/New_York,[],http://www.peachtreeregional.org/,2.0,2004
"Atlanta, GA, USA",Atlanta,USA,,[],2004-04-17,gal,3,Championship Division,galileo,,ChIJjQmTaV0E9YgRC2MLmS_e_mY,"https://maps.google.com/?q=Atlanta,+GA,+USA&ftid=0x88f5045d6993098d:0x66fede2f990b630b",2004gal,33.7489954,-84.3879824,,Galileo Division,2004cmp,0.0,,,,Galileo,2004-04-15,GA,America/New_York,[],http://www.usfirst.org,,2004
"2064 Whittaker Rd, Ypsilanti, MI 48197, USA",Ypsilanti,USA,,[],2004-03-13,gl,0,Regional,gl,1280,ChIJs7Oq8dunPIgRLyFb-6uRYBE,https://maps.google.com/?cid=1252160864251486511,2004gl,42.211183,-83.619465,Dollar USA,Great Lakes Regional,,,,48197,,Great Lakes,2004-03-11,MI,America/New_York,[],http://www.greatlakesregional.com/,1.0,2004
"1818 Maple Ave, Evanston, IL 60201, USA",Evanston,USA,,[],2004-03-27,il,0,Regional,il,1281,ChIJNTSZLwnQD4gR1wMmC0JyWaE,https://maps.google.com/?cid=11626449541014094807,2004il,42.05080299999999,-87.68513600000001,Hilton Garden Inn Chicago North Shore/Evanston,Midwest Regional,,,,60201,,Midwest,2004-03-25,IL,America/Chicago,[],http://www.midwestfirst.org/,3.0,2004
"69 Wicks Rd, Brentwood, NY 11717, USA",Brentwood,USA,,[],2004-03-20,li,0,Regional,li,1266,ChIJR3cfRO4x6IkRhht5PFEq3M8,https://maps.google.com/?cid=14977892989122714502,2004li,40.7798626,-73.2594661,99 Cents USA,SBPLI Long Island Regional,,,,11717,,SBPLI Long Island,2004-03-18,NY,America/New_York,[],http://www.sbpli-lifirst.org/,2.0,2004
"2521 Riva Rd, Annapolis, MD 21401, USA",Annapolis,USA,,[],2004-03-20,md,0,Regional,md,1271,ChIJ3fJMvsz2t4kRALkSzQ4Tt7I,https://maps.google.com/?cid=12877782613780248832,2004md,38.9796688,-76.5475038,Blanchard Communications - Blanchard's USA Radios,Chesapeake Regional,,,,21401,,Chesapeake,2004-03-18,MD,America/New_York,[],http://www.mitc.org/first/,2.0,2004
"11700 48th Ave, Allendale, MI 49401, USA",Allendale Charter Township,USA,,[],2004-04-03,mi,0,Regional,mi,1279,ChIJVS5sIfeiGYgR9M0fYYXZDLQ,https://maps.google.com/?cid=12973983793430908404,2004mi,42.981339,-85.9020819,Charityusa.com LLC,West Michigan Regional,,,,49401,,West Michigan,2004-04-01,MI,America/New_York,[],http://www.westmichiganregional.com/,4.0,2004
"500 Fountain Lakes Blvd # 100, St Charles, MO 63301, USA",Saint Charles,USA,,[],2004-03-13,mo,0,Regional,mo,1275,ChIJj4gelXJV2ocRAqDVsvmXumU,https://maps.google.com/?cid=7330338442201899010,2004mo,38.8270905,-90.52485659999999,Royal Canin USA Inc,St. Louis Regional,,,,63301,,St. Louis,2004-03-11,MO,America/Chicago,[],http://www.stlouisfirst.org/,1.0,2004
"Atlanta, GA, USA",Atlanta,USA,,[],2004-04-17,new,3,Championship Division,newton,,ChIJjQmTaV0E9YgRC2MLmS_e_mY,"https://maps.google.com/?q=Atlanta,+GA,+USA&ftid=0x88f5045d6993098d:0x66fede2f990b630b",2004new,33.7489954,-84.3879824,,Newton Division,2004cmp,0.0,,,,Newton,2004-04-15,GA,America/New_York,[],http://www.usfirst.org,,2004
"1100 Elm St #203, Manchester, NH 03101, USA",Manchester,USA,,[],2004-03-06,nh,0,Regional,nh,1264,ChIJQbd0tyVP4okRiLZY1iCN0nU,https://maps.google.com/?cid=8490003419721414280,2004nh,42.9936133,-71.4635533,Securitas Security Services USA,BAE SYSTEMS Granite State Regional,,,,03101,,BAE SYSTEMS Granite State,2004-03-04,NH,America/New_York,[],http://www.baesystemsfirst.org/regional/,0.0,2004
"50 E State St, Trenton, NJ 08608, USA",Trenton,USA,,[],2004-03-06,nj,0,Regional,nj,1267,ChIJ6ZhD585ZwYkR1AJSx905o98,https://maps.google.com/?cid=16114787516356362964,2004nj,40.2207931,-74.76417789999999,KicksUSA,New Jersey Regional,,,,08608,,New Jersey,2004-03-04,NJ,America/New_York,[],http://www.nycnjfirst.org/,0.0,2004
"28 W 30th St #202, New York, NY 10001, USA",New York,USA,,[],2004-03-27,ny,0,Regional,ny,1268,ChIJORZIpKhZwokRfWgVbSxk--w,https://maps.google.com/?cid=17076352554076825725,2004ny,40.7463263,-73.987934,Indian Passport Application Center,New York City Regional,,,,10001,,New York City,2004-03-25,NY,America/New_York,[],http://www.nycnjfirst.org/,3.0,2004
"2400 Orange Ave, Cleveland, OH 44101, USA",Cleveland,USA,,[],2004-03-27,oh,0,Regional,oh,1277,ChIJbctOEI76MIgRT6BeT3wXhdg,https://maps.google.com/?cid=15601902306769936463,2004oh,41.48987770000001,-81.6721602,US Post Office,Buckeye Regional,,,,44101,,Buckeye,2004-03-25,OH,America/New_York,[],http://www.firstbuckeye.org/,3.0,2004
"Mississauga, ON M7R, Canada",Mississauga,Canada,,[],2004-04-03,on,0,Regional,on,1276,ChIJFx11xpE4K4gRWTcdoQ-KCz0,https://maps.google.com/?cid=4398761260789610329,2004on,43.63692930000001,-79.615943,Canada Post - Gateway Building,Greater Toronto Regional,,,,M7R,,Greater Toronto,2004-04-01,ON,America/Toronto,[],http://www.firstcanadianregional.org,4.0,2004
"1401 SW Naito Pkwy, Portland, OR 97201, USA",Portland,USA,,[],2004-03-06,or,0,Regional,or,1284,ChIJX0vn-REKlVQR0wA6xDYfWrM,https://maps.google.com/?cid=12923676400773890259,2004or,45.51249319999999,-122.6756064,Portland Marriott Downtown Waterfront,Pacific Northwest Regional,,,,97201,,Pacific Northwest,2004-03-04,OR,America/Los_Angeles,[],http://www.pnwfirst.org/,0.0,2004
"150 N 20th St, Philadelphia, PA 19103, USA",Philadelphia,USA,,[],2004-03-27,pa,0,Regional,pa,1269,ChIJmWynczTGxokRkLgt4Zi7VV4,https://maps.google.com/?cid=6797545477872924816,2004pa,39.9570273,-75.17286159999999,Atria Center City,Philadelphia Regional,,,,19103,,Philadelphia,2004-03-25,PA,America/New_York,[],http://www.philadelphiafirst.org/,3.0,2004
"2923 Penn Ave, Pittsburgh, PA 15201, USA",Pittsburgh,USA,,[],2004-03-13,pit,0,Regional,pit,1278,ChIJNdRSlcjzNIgRKztXRZ8R3os,https://maps.google.com/?cid=10078512391862565675,2004pit,40.4585038,-79.9737268,Salem Halal Market,Pittsburgh Regional,,,,15201,,Pittsburgh,2004-03-11,PA,America/New_York,[],http://www.pittsburghfirst.org/,1.0,2004
"Sacramento, CA, USA",Sacramento,USA,,[],2004-03-20,sac,0,Regional,sac,1286,ChIJ-ZeDsnLGmoAR238ZdKpqH5I,"https://maps.google.com/?q=Sacramento,+CA,+USA&ftid=0x809ac672b28397f9:0x921f6aaa74197fdb",2004sac,38.5815719,-121.4943996,,Sacramento Regional,,,,,,Sacramento,2004-03-18,CA,America/Los_Angeles,[],http://firstsac.engineering.ucdavis.edu/,2.0,2004
"1806 Washington St, Columbia, SC 29201, USA",Columbia,USA,,[],2004-04-03,sc,0,Regional,sc,1289,ChIJR_XpaSyl-IgRJszgolH0uz0,https://maps.google.com/?cid=4448417688420666406,2004sc,34.00678199999999,-81.02444299999999,Black Pages USA Inc,Palmetto Regional,,,,29201,,Palmetto,2004-04-01,SC,America/New_York,[],http://palmettofirst.engr.sc.edu/,4.0,2004
"1750 Lundy Ave, San Jose, CA 95101, USA",San Jose,USA,,[],2004-04-03,sj,0,Regional,sj,1282,ChIJLyNnWRrMj4ARqd-8NrL9kO8,https://maps.google.com/?cid=17262576313575464873,2004sj,37.3897018,-121.8870556,US Post Office,Silicon Valley Regional,,,,95101,,Silicon Valley,2004-04-01,CA,America/Los_Angeles,[],http://www.firstsv.org/,4.0,2004
